"id_track";"id_marine";"lat";"lon";"speed";"course";"age";"date_add"
"334840";"829";"41,0328";"139,691";"120";"234";"457";"2016-06-25 01:11:00"
"334841";"711";"41,082";"140,768";"127";"240";"360";"2016-06-25 01:11:00"
"334842";"763";"41,129";"140,715";"172";"176";"166";"2016-06-25 01:11:00"
"334843";"711";"41,11";"140,716";"174";"177";"164";"2016-06-25 01:11:00"
"334844";"865";"41,1155";"139,815";"87";"107";"23";"2016-06-25 01:11:00"
"334845";"843";"41,1212";"140,698";"125";"182";"218";"2016-06-25 01:11:00"
"334846";"729";"41,1266";"140,706";"168";"174";"41";"2016-06-25 01:11:00"
"334847";"766";"41,1263";"140,721";"168";"171";"182";"2016-06-25 01:11:00"
"334848";"846";"41,248";"140,05";"109";"233";"5";"2016-06-25 01:11:00"
"334849";"754";"41,2485";"140,683";"126";"173";"433";"2016-06-25 01:11:00"
"334850";"718";"41,2582";"140,342";"0";"0";"4";"2016-06-25 01:11:00"
"334851";"837";"41,3803";"140,401";"95";"236";"433";"2016-06-25 01:11:00"
"334852";"711";"41,2645";"140,181";"103";"236";"359";"2016-06-25 01:11:00"
"334853";"852";"41,271";"140,185";"148";"226";"15";"2016-06-25 01:11:00"
"334854";"721";"41,2768";"140,714";"121";"0";"1";"2016-06-25 01:11:00"
"334855";"831";"41,3071";"140,347";"151";"235";"600";"2016-06-25 01:11:00"
"334856";"823";"41,3391";"140,34";"135";"238";"784";"2016-06-25 01:11:00"
"334857";"853";"41,4021";"140,394";"110";"231";"27";"2016-06-25 01:11:00"
"334858";"839";"41,4019";"139,979";"113";"285";"170";"2016-06-25 01:11:00"
"334859";"711";"41,4199";"139,966";"114";"333";"163";"2016-06-25 01:11:00"
"334860";"861";"41,4292";"140,525";"161";"55";"1";"2016-06-25 01:11:00"
"334861";"711";"41,4298";"141,461";"0";"0";"166";"2016-06-25 01:11:00"
"334862";"851";"41,4381";"140,467";"97";"238";"31";"2016-06-25 01:11:00"
"334863";"796";"41,4921";"141,319";"104";"285";"5";"2016-06-25 01:11:00"
"334864";"859";"41,5444";"140,695";"129";"235";"1";"2016-06-25 01:11:00"
"334865";"858";"41,5708";"140,81";"221";"57";"1";"2016-06-25 01:11:00"
"334866";"725";"41,5756";"140,729";"174";"347";"1";"2016-06-25 01:11:00"
"334867";"854";"41,5893";"140,822";"146";"58";"1";"2016-06-25 01:11:00"
"334868";"863";"41,5972";"141,132";"102";"293";"1";"2016-06-25 01:11:00"
"334869";"719";"41,5958";"140,542";"105";"207";"344";"2016-06-25 01:11:00"
"334870";"711";"41,618";"139,869";"119";"346";"71";"2016-06-25 01:11:00"
"334871";"849";"41,6248";"140,892";"134";"79";"1";"2016-06-25 01:11:00"
"334872";"857";"41,6268";"140,969";"232";"76";"1";"2016-06-25 01:11:00"
"334873";"760";"41,6324";"140,737";"168";"153";"1";"2016-06-25 01:11:00"
"334874";"862";"41,6451";"140,89";"116";"250";"1";"2016-06-25 01:11:00"
"334875";"864";"41,6701";"140,906";"275";"88";"1";"2016-06-25 01:11:00"
"334876";"793";"41,6965";"140,97";"124";"92";"14";"2016-06-25 01:11:00"
"334877";"716";"41,697";"140,651";"172";"328";"2";"2016-06-25 01:11:00"
"334878";"860";"41,7169";"140,636";"121";"33";"2";"2016-06-25 01:11:00"
"334879";"745";"41,7464";"140,71";"0";"0";"3";"2016-06-25 01:11:00"
"334880";"844";"41,7533";"140,663";"1";"339";"4";"2016-06-25 01:11:00"
"334881";"826";"41,7638";"140,671";"3";"354";"3";"2016-06-25 01:11:00"
"334882";"856";"41,7715";"140,677";"4";"304";"3";"2016-06-25 01:11:00"
"334883";"747";"41,7727";"140,654";"1";"183";"2";"2016-06-25 01:11:00"
"334884";"746";"41,7736";"140,712";"0";"16";"124";"2016-06-25 01:11:00"
"334885";"765";"41,7752";"140,709";"0";"172";"3";"2016-06-25 01:11:00"
"334886";"749";"41,7774";"140,722";"0";"174";"5";"2016-06-25 01:11:00"
"334887";"710";"41,7781";"140,677";"1";"128";"4";"2016-06-25 01:11:00"
"334888";"841";"41,7783";"140,665";"2";"280";"2";"2016-06-25 01:11:00"
"334889";"848";"41,7834";"140,723";"0";"126";"5";"2016-06-25 01:11:00"
"334890";"753";"41,7837";"140,725";"0";"166";"2";"2016-06-25 01:11:00"
"334891";"756";"41,7853";"140,668";"1";"346";"4";"2016-06-25 01:11:00"
"334892";"755";"41,7866";"140,678";"1";"150";"4";"2016-06-25 01:11:00"
"334893";"779";"41,7946";"140,719";"0";"88";"1";"2016-06-25 01:11:00"
"334894";"838";"41,7961";"140,719";"0";"145";"3";"2016-06-25 01:11:00"
"334895";"819";"41,7982";"140,719";"0";"350";"1";"2016-06-25 01:11:00"
"334896";"761";"41,8034";"140,653";"0";"173";"865";"2016-06-25 01:11:00"
"334897";"751";"41,806";"140,649";"0";"276";"2";"2016-06-25 01:11:00"
"334898";"769";"41,807";"140,711";"1";"197";"4";"2016-06-25 01:11:00"
"334899";"711";"40,9154";"139,632";"137";"175";"580";"2016-06-25 01:12:00"
"334900";"711";"40,9366";"141,377";"0";"265";"360";"2016-06-25 01:12:00"
"334901";"711";"41,0117";"139,612";"136";"56";"74";"2016-06-25 01:12:00"
"334902";"829";"41,0328";"139,691";"120";"234";"458";"2016-06-25 01:12:00"
"334903";"711";"41,082";"140,768";"127";"240";"361";"2016-06-25 01:12:00"
"334904";"763";"41,129";"140,715";"172";"176";"167";"2016-06-25 01:12:00"
"334905";"711";"41,11";"140,716";"174";"177";"165";"2016-06-25 01:12:00"
"334906";"865";"41,1155";"139,815";"87";"107";"24";"2016-06-25 01:12:00"
"334907";"843";"41,1212";"140,698";"125";"182";"219";"2016-06-25 01:12:00"
"334908";"729";"41,1266";"140,706";"168";"174";"42";"2016-06-25 01:12:00"
"334909";"766";"41,1263";"140,721";"168";"171";"183";"2016-06-25 01:12:00"
"334910";"846";"41,248";"140,05";"109";"233";"6";"2016-06-25 01:12:00"
"334911";"754";"41,2485";"140,683";"126";"173";"434";"2016-06-25 01:12:00"
"334912";"718";"41,2582";"140,342";"0";"0";"5";"2016-06-25 01:12:00"
"334913";"837";"41,3803";"140,401";"95";"236";"434";"2016-06-25 01:12:00"
"334914";"711";"41,2645";"140,181";"103";"236";"360";"2016-06-25 01:12:00"
"334915";"852";"41,271";"140,185";"148";"226";"16";"2016-06-25 01:12:00"
"334916";"721";"41,2768";"140,714";"121";"0";"2";"2016-06-25 01:12:00"
"334917";"831";"41,3071";"140,347";"151";"235";"601";"2016-06-25 01:12:00"
"334918";"823";"41,3391";"140,34";"135";"238";"785";"2016-06-25 01:12:00"
"334919";"853";"41,4021";"140,394";"110";"231";"28";"2016-06-25 01:12:00"
"334920";"839";"41,4019";"139,979";"113";"285";"171";"2016-06-25 01:12:00"
"334921";"711";"41,4199";"139,966";"114";"333";"164";"2016-06-25 01:12:00"
"334922";"861";"41,4292";"140,525";"161";"55";"2";"2016-06-25 01:12:00"
"334923";"711";"41,4298";"141,461";"0";"0";"167";"2016-06-25 01:12:00"
"334924";"851";"41,4381";"140,467";"97";"238";"32";"2016-06-25 01:12:00"
"334925";"796";"41,4921";"141,319";"104";"285";"6";"2016-06-25 01:12:00"
"334926";"859";"41,5444";"140,695";"129";"235";"2";"2016-06-25 01:12:00"
"334927";"858";"41,5708";"140,81";"221";"57";"2";"2016-06-25 01:12:00"
"334928";"725";"41,5756";"140,729";"174";"347";"2";"2016-06-25 01:12:00"
"334929";"854";"41,5893";"140,822";"146";"58";"2";"2016-06-25 01:12:00"
"334930";"863";"41,5972";"141,132";"102";"293";"2";"2016-06-25 01:12:00"
"334931";"719";"41,5958";"140,542";"105";"207";"345";"2016-06-25 01:12:00"
"334932";"711";"41,618";"139,869";"119";"346";"72";"2016-06-25 01:12:00"
"334933";"849";"41,6248";"140,892";"134";"79";"2";"2016-06-25 01:12:00"
"334934";"857";"41,6268";"140,969";"232";"76";"2";"2016-06-25 01:12:00"
"334935";"760";"41,6324";"140,737";"168";"153";"2";"2016-06-25 01:12:00"
"334936";"862";"41,6451";"140,89";"116";"250";"2";"2016-06-25 01:12:00"
"334937";"864";"41,6701";"140,906";"275";"88";"2";"2016-06-25 01:12:00"
"334938";"793";"41,6965";"140,97";"124";"92";"15";"2016-06-25 01:12:00"
"334939";"716";"41,697";"140,651";"172";"328";"3";"2016-06-25 01:12:00"
"334940";"860";"41,7169";"140,636";"121";"33";"3";"2016-06-25 01:12:00"
"334941";"745";"41,7464";"140,71";"0";"0";"4";"2016-06-25 01:12:00"
"334942";"844";"41,7533";"140,663";"1";"339";"5";"2016-06-25 01:12:00"
"334943";"826";"41,7638";"140,671";"3";"354";"4";"2016-06-25 01:12:00"
"334944";"856";"41,7715";"140,677";"4";"304";"4";"2016-06-25 01:12:00"
"334945";"747";"41,7727";"140,654";"1";"183";"3";"2016-06-25 01:12:00"
"334946";"746";"41,7736";"140,712";"0";"16";"125";"2016-06-25 01:12:00"
"334947";"765";"41,7752";"140,709";"0";"172";"4";"2016-06-25 01:12:00"
"334948";"749";"41,7774";"140,722";"0";"174";"6";"2016-06-25 01:12:00"
"334949";"710";"41,7781";"140,677";"1";"128";"5";"2016-06-25 01:12:00"
"334950";"841";"41,7783";"140,665";"2";"280";"3";"2016-06-25 01:12:00"
"334951";"848";"41,7834";"140,723";"0";"126";"6";"2016-06-25 01:12:00"
"334952";"753";"41,7837";"140,725";"0";"166";"3";"2016-06-25 01:12:00"
"334953";"756";"41,7853";"140,668";"1";"346";"5";"2016-06-25 01:12:00"
"334954";"755";"41,7866";"140,678";"1";"150";"5";"2016-06-25 01:12:00"
"334955";"779";"41,7946";"140,719";"0";"88";"2";"2016-06-25 01:12:00"
"334956";"838";"41,7961";"140,719";"0";"145";"4";"2016-06-25 01:12:00"
"334957";"819";"41,7982";"140,719";"0";"350";"2";"2016-06-25 01:12:00"
"334958";"761";"41,8034";"140,653";"0";"173";"866";"2016-06-25 01:12:00"
"334959";"751";"41,806";"140,649";"0";"276";"3";"2016-06-25 01:12:00"
"334960";"769";"41,807";"140,711";"1";"197";"5";"2016-06-25 01:12:00"
"334961";"711";"40,9154";"139,632";"137";"175";"580";"2016-06-25 01:12:00"
"334962";"711";"40,9366";"141,377";"0";"265";"360";"2016-06-25 01:12:00"
"334963";"711";"41,0117";"139,612";"136";"56";"74";"2016-06-25 01:12:00"
"334964";"829";"41,0328";"139,691";"120";"234";"458";"2016-06-25 01:12:00"
"334965";"711";"41,082";"140,768";"127";"240";"361";"2016-06-25 01:12:00"
"334966";"763";"41,129";"140,715";"172";"176";"167";"2016-06-25 01:12:00"
"334967";"711";"41,11";"140,716";"174";"177";"165";"2016-06-25 01:12:00"
"334968";"865";"41,1155";"139,815";"87";"107";"24";"2016-06-25 01:12:00"
"334969";"843";"41,1212";"140,698";"125";"182";"219";"2016-06-25 01:12:00"
"334970";"729";"41,1266";"140,706";"168";"174";"42";"2016-06-25 01:12:00"
"334971";"766";"41,1263";"140,721";"168";"171";"183";"2016-06-25 01:12:00"
"334972";"846";"41,248";"140,05";"109";"233";"6";"2016-06-25 01:12:00"
"334973";"754";"41,2485";"140,683";"126";"173";"434";"2016-06-25 01:12:00"
"334974";"718";"41,2582";"140,342";"0";"0";"5";"2016-06-25 01:12:00"
"334975";"837";"41,3803";"140,401";"95";"236";"434";"2016-06-25 01:12:00"
"334976";"711";"41,2645";"140,181";"103";"236";"360";"2016-06-25 01:12:00"
"334977";"852";"41,271";"140,185";"148";"226";"16";"2016-06-25 01:12:00"
"334978";"721";"41,2768";"140,714";"121";"0";"2";"2016-06-25 01:12:00"
"334979";"831";"41,3071";"140,347";"151";"235";"601";"2016-06-25 01:12:00"
"334980";"823";"41,3391";"140,34";"135";"238";"785";"2016-06-25 01:12:00"
"334981";"853";"41,4021";"140,394";"110";"231";"28";"2016-06-25 01:12:00"
"334982";"839";"41,4019";"139,979";"113";"285";"171";"2016-06-25 01:12:00"
"334983";"711";"41,4199";"139,966";"114";"333";"164";"2016-06-25 01:12:00"
"334984";"861";"41,4292";"140,525";"161";"55";"2";"2016-06-25 01:12:00"
"334985";"711";"41,4298";"141,461";"0";"0";"167";"2016-06-25 01:12:00"
"334986";"851";"41,4381";"140,467";"97";"238";"32";"2016-06-25 01:12:00"
"334987";"796";"41,4921";"141,319";"104";"285";"6";"2016-06-25 01:12:00"
"334988";"859";"41,5444";"140,695";"129";"235";"2";"2016-06-25 01:12:00"
"334989";"858";"41,5708";"140,81";"221";"57";"2";"2016-06-25 01:12:00"
"334990";"725";"41,5756";"140,729";"174";"347";"2";"2016-06-25 01:12:00"
"334991";"854";"41,5893";"140,822";"146";"58";"2";"2016-06-25 01:12:00"
"334992";"863";"41,5972";"141,132";"102";"293";"2";"2016-06-25 01:12:00"
"334993";"719";"41,5958";"140,542";"105";"207";"345";"2016-06-25 01:12:00"
"334994";"711";"41,618";"139,869";"119";"346";"72";"2016-06-25 01:12:00"
"334995";"849";"41,6248";"140,892";"134";"79";"2";"2016-06-25 01:12:00"
"334996";"857";"41,6268";"140,969";"232";"76";"2";"2016-06-25 01:12:00"
"334997";"760";"41,6324";"140,737";"168";"153";"2";"2016-06-25 01:12:00"
"334998";"862";"41,6451";"140,89";"116";"250";"2";"2016-06-25 01:12:00"
"334999";"864";"41,6701";"140,906";"275";"88";"2";"2016-06-25 01:12:00"
"335000";"793";"41,6965";"140,97";"124";"92";"15";"2016-06-25 01:12:00"
"335001";"716";"41,697";"140,651";"172";"328";"3";"2016-06-25 01:12:00"
"335002";"860";"41,7169";"140,636";"121";"33";"3";"2016-06-25 01:12:00"
"335003";"745";"41,7464";"140,71";"0";"0";"4";"2016-06-25 01:12:00"
"335004";"844";"41,7533";"140,663";"1";"339";"5";"2016-06-25 01:12:00"
"335005";"826";"41,7638";"140,671";"3";"354";"4";"2016-06-25 01:12:00"
"335006";"856";"41,7715";"140,677";"4";"304";"4";"2016-06-25 01:12:00"
"335007";"747";"41,7727";"140,654";"1";"183";"3";"2016-06-25 01:12:00"
"335008";"746";"41,7736";"140,712";"0";"16";"125";"2016-06-25 01:12:00"
"335009";"765";"41,7752";"140,709";"0";"172";"4";"2016-06-25 01:12:00"
"335010";"749";"41,7774";"140,722";"0";"174";"6";"2016-06-25 01:12:00"
"335011";"710";"41,7781";"140,677";"1";"128";"5";"2016-06-25 01:12:00"
"335012";"841";"41,7783";"140,665";"2";"280";"3";"2016-06-25 01:12:00"
"335013";"848";"41,7834";"140,723";"0";"126";"6";"2016-06-25 01:12:00"
"335014";"753";"41,7837";"140,725";"0";"166";"3";"2016-06-25 01:12:00"
"335015";"756";"41,7853";"140,668";"1";"346";"5";"2016-06-25 01:12:00"
"335016";"755";"41,7866";"140,678";"1";"150";"5";"2016-06-25 01:12:00"
"335017";"779";"41,7946";"140,719";"0";"88";"2";"2016-06-25 01:12:00"
"335018";"838";"41,7961";"140,719";"0";"145";"4";"2016-06-25 01:12:00"
"335019";"819";"41,7982";"140,719";"0";"350";"2";"2016-06-25 01:12:00"
"335020";"761";"41,8034";"140,653";"0";"173";"866";"2016-06-25 01:12:00"
"335021";"751";"41,806";"140,649";"0";"276";"3";"2016-06-25 01:12:00"
"335022";"769";"41,807";"140,711";"1";"197";"5";"2016-06-25 01:12:00"
"335023";"711";"40,9154";"139,632";"137";"175";"580";"2016-06-25 01:12:00"
"335024";"711";"40,9365";"141,377";"0";"265";"21";"2016-06-25 01:12:00"
"335025";"711";"41,0117";"139,612";"136";"56";"74";"2016-06-25 01:12:00"
"335026";"729";"41,1266";"140,706";"168";"174";"42";"2016-06-25 01:12:00"
"335027";"711";"41,0266";"140,721";"177";"173";"22";"2016-06-25 01:12:00"
"335028";"829";"41,0328";"139,691";"120";"234";"458";"2016-06-25 01:12:00"
"335029";"711";"41,082";"140,768";"127";"240";"361";"2016-06-25 01:12:00"
"335030";"763";"41,129";"140,715";"172";"176";"167";"2016-06-25 01:12:00"
"335031";"711";"41,11";"140,716";"174";"177";"165";"2016-06-25 01:12:00"
"335032";"865";"41,1155";"139,815";"87";"107";"24";"2016-06-25 01:12:00"
"335033";"843";"41,1212";"140,698";"125";"182";"219";"2016-06-25 01:12:00"
"335034";"766";"41,1263";"140,721";"168";"171";"183";"2016-06-25 01:12:00"
"335035";"846";"41,248";"140,05";"109";"233";"6";"2016-06-25 01:12:00"
"335036";"754";"41,2485";"140,683";"126";"173";"434";"2016-06-25 01:12:00"
"335037";"718";"41,2582";"140,342";"0";"0";"5";"2016-06-25 01:12:00"
"335038";"837";"41,3803";"140,401";"95";"236";"434";"2016-06-25 01:12:00"
"335039";"711";"41,2645";"140,181";"103";"236";"360";"2016-06-25 01:12:00"
"335040";"852";"41,271";"140,185";"148";"226";"16";"2016-06-25 01:12:00"
"335041";"721";"41,2808";"140,714";"123";"0";"1";"2016-06-25 01:12:00"
"335042";"831";"41,3071";"140,347";"151";"235";"601";"2016-06-25 01:12:00"
"335043";"823";"41,3391";"140,34";"135";"238";"785";"2016-06-25 01:12:00"
"335044";"853";"41,4021";"140,394";"110";"231";"28";"2016-06-25 01:12:00"
"335045";"711";"41,3872";"140,369";"109";"229";"22";"2016-06-25 01:12:00"
"335046";"839";"41,4019";"139,979";"113";"285";"171";"2016-06-25 01:12:00"
"335047";"711";"41,4199";"139,966";"114";"333";"164";"2016-06-25 01:12:00"
"335048";"861";"41,4292";"140,525";"161";"55";"2";"2016-06-25 01:12:00"
"335049";"711";"41,4298";"141,461";"0";"0";"22";"2016-06-25 01:12:00"
"335050";"851";"41,4381";"140,467";"97";"238";"32";"2016-06-25 01:12:00"
"335051";"796";"41,4921";"141,319";"104";"285";"6";"2016-06-25 01:12:00"
"335052";"859";"41,5444";"140,695";"129";"235";"2";"2016-06-25 01:12:00"
"335053";"858";"41,5742";"140,817";"221";"57";"1";"2016-06-25 01:12:00"
"335054";"725";"41,5803";"140,727";"173";"346";"1";"2016-06-25 01:12:00"
"335055";"854";"41,5893";"140,822";"146";"58";"2";"2016-06-25 01:12:00"
"335056";"863";"41,5984";"141,128";"103";"293";"1";"2016-06-25 01:12:00"
"335057";"719";"41,5958";"140,542";"105";"207";"345";"2016-06-25 01:12:00"
"335058";"711";"41,618";"139,869";"119";"346";"72";"2016-06-25 01:12:00"
"335059";"849";"41,6254";"140,897";"134";"82";"1";"2016-06-25 01:12:00"
"335060";"760";"41,6278";"140,74";"167";"152";"1";"2016-06-25 01:12:00"
"335061";"857";"41,6281";"140,978";"231";"79";"1";"2016-06-25 01:12:00"
"335062";"862";"41,644";"140,886";"117";"250";"1";"2016-06-25 01:12:00"
"335063";"864";"41,6702";"140,916";"276";"89";"1";"2016-06-25 01:12:00"
"335064";"793";"41,6965";"140,97";"124";"92";"15";"2016-06-25 01:12:00"
"335065";"716";"41,7011";"140,647";"173";"328";"2";"2016-06-25 01:12:00"
"335066";"860";"41,7202";"140,639";"120";"33";"1";"2016-06-25 01:12:00"
"335067";"745";"41,7464";"140,71";"0";"0";"4";"2016-06-25 01:12:00"
"335068";"844";"41,7534";"140,663";"3";"10";"1";"2016-06-25 01:12:00"
"335069";"826";"41,7638";"140,671";"3";"354";"4";"2016-06-25 01:12:00"
"335070";"856";"41,7715";"140,677";"4";"304";"4";"2016-06-25 01:12:00"
"335071";"747";"41,7727";"140,654";"1";"183";"3";"2016-06-25 01:12:00"
"335072";"746";"41,7736";"140,712";"0";"16";"125";"2016-06-25 01:12:00"
"335073";"765";"41,7752";"140,709";"0";"172";"4";"2016-06-25 01:12:00"
"335074";"749";"41,7774";"140,722";"0";"180";"1";"2016-06-25 01:12:00"
"335075";"710";"41,7782";"140,677";"2";"317";"1";"2016-06-25 01:12:00"
"335076";"841";"41,7783";"140,665";"2";"280";"3";"2016-06-25 01:12:00"
"335077";"848";"41,7834";"140,723";"0";"126";"6";"2016-06-25 01:12:00"
"335078";"753";"41,7837";"140,725";"0";"166";"3";"2016-06-25 01:12:00"
"335079";"756";"41,7853";"140,668";"1";"346";"5";"2016-06-25 01:12:00"
"335080";"755";"41,7866";"140,678";"1";"150";"5";"2016-06-25 01:12:00"
"335081";"779";"41,7946";"140,719";"0";"88";"2";"2016-06-25 01:12:00"
"335082";"838";"41,7961";"140,719";"0";"145";"4";"2016-06-25 01:12:00"
"335083";"819";"41,7982";"140,719";"0";"350";"2";"2016-06-25 01:12:00"
"335084";"761";"41,8034";"140,653";"0";"173";"866";"2016-06-25 01:12:00"
"335085";"751";"41,806";"140,649";"0";"276";"3";"2016-06-25 01:12:00"
"335086";"769";"41,807";"140,711";"1";"185";"1";"2016-06-25 01:12:00"
"335087";"711";"40,9154";"139,632";"137";"175";"581";"2016-06-25 01:13:00"
"335088";"711";"40,9365";"141,377";"0";"265";"22";"2016-06-25 01:13:00"
"335089";"711";"41,0117";"139,612";"136";"56";"75";"2016-06-25 01:13:00"
"335090";"729";"41,1266";"140,706";"168";"174";"43";"2016-06-25 01:13:00"
"335091";"711";"41,0266";"140,721";"177";"173";"23";"2016-06-25 01:13:00"
"335092";"829";"41,0328";"139,691";"120";"234";"459";"2016-06-25 01:13:00"
"335093";"711";"41,082";"140,768";"127";"240";"362";"2016-06-25 01:13:00"
"335094";"763";"41,129";"140,715";"172";"176";"168";"2016-06-25 01:13:00"
"335095";"711";"41,11";"140,716";"174";"177";"166";"2016-06-25 01:13:00"
"335096";"865";"41,1155";"139,815";"87";"107";"25";"2016-06-25 01:13:00"
"335097";"843";"41,1212";"140,698";"125";"182";"220";"2016-06-25 01:13:00"
"335098";"766";"41,1263";"140,721";"168";"171";"184";"2016-06-25 01:13:00"
"335099";"846";"41,248";"140,05";"109";"233";"7";"2016-06-25 01:13:00"
"335100";"754";"41,2485";"140,683";"126";"173";"435";"2016-06-25 01:13:00"
"335101";"718";"41,2582";"140,342";"0";"0";"6";"2016-06-25 01:13:00"
"335102";"837";"41,3803";"140,401";"95";"236";"435";"2016-06-25 01:13:00"
"335103";"711";"41,2645";"140,181";"103";"236";"361";"2016-06-25 01:13:00"
"335104";"852";"41,271";"140,185";"148";"226";"17";"2016-06-25 01:13:00"
"335105";"721";"41,2808";"140,714";"123";"0";"2";"2016-06-25 01:13:00"
"335106";"831";"41,3071";"140,347";"151";"235";"602";"2016-06-25 01:13:00"
"335107";"823";"41,3391";"140,34";"135";"238";"786";"2016-06-25 01:13:00"
"335108";"853";"41,4021";"140,394";"110";"231";"29";"2016-06-25 01:13:00"
"335109";"711";"41,3872";"140,369";"109";"229";"23";"2016-06-25 01:13:00"
"335110";"839";"41,4019";"139,979";"113";"285";"172";"2016-06-25 01:13:00"
"335111";"711";"41,4199";"139,966";"114";"333";"165";"2016-06-25 01:13:00"
"335112";"861";"41,4292";"140,525";"161";"55";"3";"2016-06-25 01:13:00"
"335113";"711";"41,4298";"141,461";"0";"0";"23";"2016-06-25 01:13:00"
"335114";"851";"41,4381";"140,467";"97";"238";"33";"2016-06-25 01:13:00"
"335115";"796";"41,4921";"141,319";"104";"285";"7";"2016-06-25 01:13:00"
"335116";"859";"41,5444";"140,695";"129";"235";"3";"2016-06-25 01:13:00"
"335117";"858";"41,5742";"140,817";"221";"57";"2";"2016-06-25 01:13:00"
"335118";"725";"41,5803";"140,727";"173";"346";"2";"2016-06-25 01:13:00"
"335119";"854";"41,5893";"140,822";"146";"58";"3";"2016-06-25 01:13:00"
"335120";"863";"41,5984";"141,128";"103";"293";"2";"2016-06-25 01:13:00"
"335121";"719";"41,5958";"140,542";"105";"207";"346";"2016-06-25 01:13:00"
"335122";"711";"41,618";"139,869";"119";"346";"73";"2016-06-25 01:13:00"
"335123";"849";"41,6254";"140,897";"134";"82";"2";"2016-06-25 01:13:00"
"335124";"760";"41,6278";"140,74";"167";"152";"2";"2016-06-25 01:13:00"
"335125";"857";"41,6281";"140,978";"231";"79";"2";"2016-06-25 01:13:00"
"335126";"862";"41,644";"140,886";"117";"250";"2";"2016-06-25 01:13:00"
"335127";"864";"41,6702";"140,916";"276";"89";"2";"2016-06-25 01:13:00"
"335128";"793";"41,6965";"140,97";"124";"92";"16";"2016-06-25 01:13:00"
"335129";"716";"41,7011";"140,647";"173";"328";"3";"2016-06-25 01:13:00"
"335130";"860";"41,7202";"140,639";"120";"33";"2";"2016-06-25 01:13:00"
"335131";"745";"41,7464";"140,71";"0";"0";"5";"2016-06-25 01:13:00"
"335132";"844";"41,7534";"140,663";"3";"10";"2";"2016-06-25 01:13:00"
"335133";"826";"41,7638";"140,671";"3";"354";"5";"2016-06-25 01:13:00"
"335134";"856";"41,7715";"140,677";"4";"304";"5";"2016-06-25 01:13:00"
"335135";"747";"41,7727";"140,654";"1";"183";"4";"2016-06-25 01:13:00"
"335136";"746";"41,7736";"140,712";"0";"16";"126";"2016-06-25 01:13:00"
"335137";"765";"41,7752";"140,709";"0";"172";"5";"2016-06-25 01:13:00"
"335138";"749";"41,7774";"140,722";"0";"180";"2";"2016-06-25 01:13:00"
"335139";"710";"41,7782";"140,677";"2";"317";"2";"2016-06-25 01:13:00"
"335140";"841";"41,7783";"140,665";"2";"280";"4";"2016-06-25 01:13:00"
"335141";"848";"41,7834";"140,723";"0";"126";"7";"2016-06-25 01:13:00"
"335142";"753";"41,7837";"140,725";"0";"166";"4";"2016-06-25 01:13:00"
"335143";"756";"41,7853";"140,668";"1";"346";"6";"2016-06-25 01:13:00"
"335144";"755";"41,7866";"140,678";"1";"150";"6";"2016-06-25 01:13:00"
"335145";"779";"41,7946";"140,719";"0";"88";"3";"2016-06-25 01:13:00"
"335146";"838";"41,7961";"140,719";"0";"145";"5";"2016-06-25 01:13:00"
"335147";"819";"41,7982";"140,719";"0";"350";"3";"2016-06-25 01:13:00"
"335148";"761";"41,8034";"140,653";"0";"173";"867";"2016-06-25 01:13:00"
"335149";"751";"41,806";"140,649";"0";"276";"4";"2016-06-25 01:13:00"
"335150";"769";"41,807";"140,711";"1";"185";"2";"2016-06-25 01:13:00"
"335151";"711";"40,9154";"139,632";"137";"175";"580";"2016-06-25 01:13:00"
"335152";"711";"40,9366";"141,377";"0";"265";"360";"2016-06-25 01:13:00"
"335153";"711";"41,0117";"139,612";"136";"56";"74";"2016-06-25 01:13:00"
"335154";"829";"41,0328";"139,691";"120";"234";"458";"2016-06-25 01:13:00"
"335155";"711";"41,082";"140,768";"127";"240";"361";"2016-06-25 01:13:00"
"335156";"763";"41,129";"140,715";"172";"176";"167";"2016-06-25 01:13:00"
"335157";"711";"41,11";"140,716";"174";"177";"165";"2016-06-25 01:13:00"
"335158";"865";"41,1155";"139,815";"87";"107";"24";"2016-06-25 01:13:00"
"335159";"843";"41,1212";"140,698";"125";"182";"219";"2016-06-25 01:13:00"
"335160";"729";"41,1266";"140,706";"168";"174";"42";"2016-06-25 01:13:00"
"335161";"766";"41,1263";"140,721";"168";"171";"183";"2016-06-25 01:13:00"
"335162";"846";"41,248";"140,05";"109";"233";"6";"2016-06-25 01:13:00"
"335163";"754";"41,2485";"140,683";"126";"173";"434";"2016-06-25 01:13:00"
"335164";"718";"41,2582";"140,342";"0";"0";"5";"2016-06-25 01:13:00"
"335165";"837";"41,3803";"140,401";"95";"236";"434";"2016-06-25 01:13:00"
"335166";"711";"41,2645";"140,181";"103";"236";"360";"2016-06-25 01:13:00"
"335167";"852";"41,271";"140,185";"148";"226";"16";"2016-06-25 01:13:00"
"335168";"721";"41,2768";"140,714";"121";"0";"2";"2016-06-25 01:13:00"
"335169";"831";"41,3071";"140,347";"151";"235";"601";"2016-06-25 01:13:00"
"335170";"823";"41,3391";"140,34";"135";"238";"785";"2016-06-25 01:13:00"
"335171";"853";"41,4021";"140,394";"110";"231";"28";"2016-06-25 01:13:00"
"335172";"839";"41,4019";"139,979";"113";"285";"171";"2016-06-25 01:13:00"
